# Reference      Predicted      Error          
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00073        -0.00000        0.00073        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00039        -0.00000        0.00039        
-0.00020        -0.00000        0.00020        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00248        -0.00000        0.00248        
0.00142         0.00000         0.00142        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00143         0.00000         0.00143        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00084        -0.00000        0.00084        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00047        -0.00000        0.00047        
-0.00026        -0.00000        0.00026        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00340        -0.00000        0.00340        
0.00123         0.00000         0.00123        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00179         0.00000         0.00179        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00092        -0.00000        0.00092        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00057        -0.00000        0.00057        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00059         0.00000         0.00059        
-0.00095        -0.00000        0.00095        
0.00000         -0.00000        0.00000        
0.00036         0.00000         0.00036        
-0.00019        -0.00000        0.00019        
0.00014         0.00000         0.00014        
0.00024         -0.00000        0.00024        
-0.00019        -0.00000        0.00019        
-0.00026        0.00000         0.00026        
0.00059         0.00000         0.00059        
-0.00024        0.00000         0.00024        
-0.00009        -0.00000        0.00009        
0.00001         0.00000         0.00001        
-0.00073        -0.00000        0.00073        
0.00124         0.00000         0.00124        
-0.00052        -0.00000        0.00052        
0.00099         0.00000         0.00099        
-0.00181        -0.00000        0.00181        
0.00015         -0.00000        0.00015        
0.00067         0.00000         0.00067        
-0.00037        -0.00000        0.00037        
0.00024         0.00000         0.00024        
0.00050         0.00000         0.00050        
-0.00037        -0.00000        0.00037        
-0.00050        -0.00000        0.00050        
0.00126         0.00000         0.00126        
-0.00061        -0.00000        0.00061        
-0.00015        -0.00000        0.00015        
0.00002         0.00000         0.00002        
-0.00139        -0.00000        0.00139        
0.00251         0.00000         0.00251        
-0.00114        -0.00000        0.00114        
0.00132         0.00000         0.00132        
-0.00259        -0.00000        0.00259        
0.00040         -0.00000        0.00040        
0.00088         0.00000         0.00088        
-0.00053        -0.00000        0.00053        
0.00032         0.00000         0.00032        
0.00078         0.00000         0.00078        
-0.00056        -0.00000        0.00056        
-0.00062        -0.00000        0.00062        
0.00202         0.00000         0.00202        
-0.00112        -0.00000        0.00112        
-0.00028        -0.00000        0.00028        
0.00003         0.00000         0.00003        
-0.00197        -0.00000        0.00197        
0.00381         0.00000         0.00381        
-0.00187        -0.00000        0.00187        
0.00152         0.00000         0.00152        
-0.00330        -0.00000        0.00330        
0.00072         0.00000         0.00072        
0.00106         0.00000         0.00106        
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00078        -0.00000        0.00078        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00034        -0.00000        0.00034        
0.00004         -0.00000        0.00004        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00272        -0.00000        0.00272        
0.00159         0.00000         0.00159        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00126         0.00000         0.00126        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00091        -0.00000        0.00091        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00041        -0.00000        0.00041        
0.00005         -0.00000        0.00005        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00371        -0.00000        0.00371        
0.00151         0.00000         0.00151        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00152         0.00000         0.00152        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00101        -0.00000        0.00101        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00047        -0.00000        0.00047        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00059         0.00000         0.00059        
-0.00095        -0.00000        0.00095        
0.00000         -0.00000        0.00000        
0.00036         0.00000         0.00036        
-0.00019        -0.00000        0.00019        
0.00014         0.00000         0.00014        
0.00024         0.00000         0.00024        
-0.00019        -0.00000        0.00019        
-0.00026        0.00000         0.00026        
0.00059         0.00000         0.00059        
-0.00024        -0.00000        0.00024        
-0.00009        -0.00000        0.00009        
0.00001         0.00000         0.00001        
-0.00073        -0.00000        0.00073        
0.00124         0.00000         0.00124        
-0.00052        -0.00000        0.00052        
0.00108         0.00000         0.00108        
-0.00181        -0.00000        0.00181        
0.00015         -0.00000        0.00015        
0.00058         0.00000         0.00058        
-0.00037        -0.00000        0.00037        
0.00024         0.00000         0.00024        
0.00050         0.00000         0.00050        
-0.00037        -0.00000        0.00037        
-0.00050        -0.00000        0.00050        
0.00126         0.00000         0.00126        
-0.00061        -0.00000        0.00061        
-0.00015        -0.00000        0.00015        
0.00002         0.00000         0.00002        
-0.00139        -0.00000        0.00139        
0.00251         0.00000         0.00251        
-0.00114        -0.00000        0.00114        
0.00136         0.00000         0.00136        
-0.00259        -0.00000        0.00259        
0.00040         -0.00000        0.00040        
0.00084         0.00000         0.00084        
-0.00053        -0.00000        0.00053        
0.00032         0.00000         0.00032        
0.00078         0.00000         0.00078        
-0.00056        -0.00000        0.00056        
-0.00072        -0.00000        0.00072        
0.00202         0.00000         0.00202        
-0.00112        -0.00000        0.00112        
-0.00018        -0.00000        0.00018        
0.00003         -0.00000        0.00003        
-0.00197        -0.00000        0.00197        
0.00381         0.00000         0.00381        
-0.00187        -0.00000        0.00187        
0.00159         0.00000         0.00159        
-0.00330        -0.00000        0.00330        
0.00072         0.00000         0.00072        
0.00099         0.00000         0.00099        
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00093        -0.00000        0.00093        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00019        -0.00000        0.00019        
0.00004         -0.00000        0.00004        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00272        -0.00000        0.00272        
0.00171         0.00000         0.00171        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00114         0.00000         0.00114        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00112        -0.00000        0.00112        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00019        -0.00000        0.00019        
0.00005         -0.00000        0.00005        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00371        -0.00000        0.00371        
0.00170         0.00000         0.00170        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00132         0.00000         0.00132        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00108        -0.00000        0.00108        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00040        -0.00000        0.00040        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00059         0.00000         0.00059        
-0.00095        -0.00000        0.00095        
0.00000         -0.00000        0.00000        
0.00036         0.00000         0.00036        
-0.00019        -0.00000        0.00019        
0.00014         0.00000         0.00014        
0.00024         0.00000         0.00024        
-0.00019        -0.00000        0.00019        
-0.00026        -0.00000        0.00026        
0.00059         0.00000         0.00059        
-0.00024        -0.00000        0.00024        
-0.00009        -0.00000        0.00009        
0.00001         0.00000         0.00001        
-0.00073        -0.00000        0.00073        
0.00124         0.00000         0.00124        
-0.00052        -0.00000        0.00052        
0.00108         0.00000         0.00108        
-0.00181        -0.00000        0.00181        
0.00015         -0.00000        0.00015        
0.00058         0.00000         0.00058        
-0.00037        -0.00000        0.00037        
0.00024         0.00000         0.00024        
0.00050         0.00000         0.00050        
-0.00037        -0.00000        0.00037        
-0.00050        -0.00000        0.00050        
0.00126         0.00000         0.00126        
-0.00061        -0.00000        0.00061        
-0.00015        -0.00000        0.00015        
0.00002         -0.00000        0.00002        
-0.00139        -0.00000        0.00139        
0.00251         0.00000         0.00251        
-0.00114        -0.00000        0.00114        
0.00149         0.00000         0.00149        
-0.00259        -0.00000        0.00259        
0.00040         0.00000         0.00040        
0.00071         0.00000         0.00071        
-0.00053        -0.00000        0.00053        
0.00032         0.00000         0.00032        
0.00078         0.00000         0.00078        
-0.00056        -0.00000        0.00056        
-0.00072        -0.00000        0.00072        
0.00202         0.00000         0.00202        
-0.00112        -0.00000        0.00112        
-0.00018        -0.00000        0.00018        
0.00003         -0.00000        0.00003        
-0.00197        -0.00000        0.00197        
0.00381         0.00000         0.00381        
-0.00187        -0.00000        0.00187        
0.00164         0.00000         0.00164        
-0.00330        -0.00000        0.00330        
0.00072         0.00000         0.00072        
0.00094         0.00000         0.00094        
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00093        -0.00000        0.00093        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00019        -0.00000        0.00019        
0.00004         -0.00000        0.00004        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00272        -0.00000        0.00272        
0.00180         0.00000         0.00180        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00105         0.00000         0.00105        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00112        -0.00000        0.00112        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00019        -0.00000        0.00019        
0.00005         -0.00000        0.00005        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00371        -0.00000        0.00371        
0.00184         0.00000         0.00184        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00118         0.00000         0.00118        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00130        -0.00000        0.00130        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00018        -0.00000        0.00018        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00059         0.00000         0.00059        
-0.00095        -0.00000        0.00095        
0.00000         -0.00000        0.00000        
0.00036         0.00000         0.00036        
-0.00019        -0.00000        0.00019        
0.00014         0.00000         0.00014        
0.00024         0.00000         0.00024        
-0.00019        -0.00000        0.00019        
-0.00026        -0.00000        0.00026        
0.00059         0.00000         0.00059        
-0.00024        -0.00000        0.00024        
-0.00009        -0.00000        0.00009        
0.00001         -0.00000        0.00001        
-0.00073        -0.00000        0.00073        
0.00124         0.00000         0.00124        
-0.00052        -0.00000        0.00052        
0.00108         0.00000         0.00108        
-0.00181        -0.00000        0.00181        
0.00015         -0.00000        0.00015        
0.00058         0.00000         0.00058        
-0.00037        -0.00000        0.00037        
0.00024         0.00000         0.00024        
0.00050         0.00000         0.00050        
-0.00037        -0.00000        0.00037        
-0.00050        -0.00000        0.00050        
0.00126         0.00000         0.00126        
-0.00061        -0.00000        0.00061        
-0.00015        -0.00000        0.00015        
0.00002         -0.00000        0.00002        
-0.00139        -0.00000        0.00139        
0.00251         0.00000         0.00251        
-0.00114        -0.00000        0.00114        
0.00149         0.00000         0.00149        
-0.00259        -0.00000        0.00259        
0.00040         0.00000         0.00040        
0.00071         0.00000         0.00071        
-0.00053        -0.00000        0.00053        
0.00032         0.00000         0.00032        
0.00078         0.00000         0.00078        
-0.00056        -0.00000        0.00056        
-0.00072        -0.00000        0.00072        
0.00202         0.00000         0.00202        
-0.00112        -0.00000        0.00112        
-0.00018        -0.00000        0.00018        
0.00003         -0.00000        0.00003        
-0.00197        -0.00000        0.00197        
0.00381         0.00000         0.00381        
-0.00187        -0.00000        0.00187        
0.00181         0.00000         0.00181        
-0.00330        -0.00000        0.00330        
0.00072         0.00000         0.00072        
0.00077         0.00000         0.00077        
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00093        -0.00000        0.00093        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00019        -0.00000        0.00019        
0.00004         -0.00000        0.00004        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00272        -0.00000        0.00272        
0.00186         0.00000         0.00186        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00099         0.00000         0.00099        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00112        -0.00000        0.00112        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00019        -0.00000        0.00019        
0.00005         -0.00000        0.00005        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00371        -0.00000        0.00371        
0.00194         0.00000         0.00194        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00108         0.00000         0.00108        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00130        -0.00000        0.00130        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00018        -0.00000        0.00018        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00059         0.00000         0.00059        
-0.00095        -0.00000        0.00095        
0.00000         -0.00000        0.00000        
0.00036         0.00000         0.00036        
-0.00019        -0.00000        0.00019        
0.00014         0.00000         0.00014        
0.00024         0.00000         0.00024        
-0.00019        -0.00000        0.00019        
-0.00026        -0.00000        0.00026        
0.00059         0.00000         0.00059        
-0.00024        -0.00000        0.00024        
-0.00009        -0.00000        0.00009        
0.00001         -0.00000        0.00001        
-0.00073        -0.00000        0.00073        
0.00124         0.00000         0.00124        
-0.00052        -0.00000        0.00052        
0.00108         0.00000         0.00108        
-0.00181        -0.00000        0.00181        
0.00015         0.00000         0.00015        
0.00058         0.00000         0.00058        
-0.00037        -0.00000        0.00037        
0.00024         0.00000         0.00024        
0.00050         0.00000         0.00050        
-0.00037        -0.00000        0.00037        
-0.00050        -0.00000        0.00050        
0.00126         0.00000         0.00126        
-0.00061        -0.00000        0.00061        
-0.00015        -0.00000        0.00015        
0.00002         -0.00000        0.00002        
-0.00139        -0.00000        0.00139        
0.00251         0.00000         0.00251        
-0.00114        -0.00000        0.00114        
0.00149         0.00000         0.00149        
-0.00259        -0.00000        0.00259        
0.00040         0.00000         0.00040        
0.00071         0.00000         0.00071        
-0.00053        -0.00000        0.00053        
0.00032         0.00000         0.00032        
0.00078         0.00000         0.00078        
-0.00056        -0.00000        0.00056        
-0.00072        -0.00000        0.00072        
0.00202         0.00000         0.00202        
-0.00112        -0.00000        0.00112        
-0.00018        -0.00000        0.00018        
0.00003         -0.00000        0.00003        
-0.00197        -0.00000        0.00197        
0.00381         0.00000         0.00381        
-0.00187        -0.00000        0.00187        
0.00181         0.00000         0.00181        
-0.00330        -0.00000        0.00330        
0.00072         0.00000         0.00072        
0.00077         0.00000         0.00077        
-0.00067        -0.00000        0.00067        
0.00035         0.00000         0.00035        
0.00108         0.00000         0.00108        
-0.00076        -0.00000        0.00076        
-0.00093        -0.00000        0.00093        
0.00289         0.00000         0.00289        
-0.00177        -0.00000        0.00177        
-0.00019        -0.00000        0.00019        
0.00004         -0.00000        0.00004        
-0.00247        -0.00000        0.00247        
0.00515         0.00000         0.00515        
-0.00272        -0.00000        0.00272        
0.00206         0.00000         0.00206        
-0.00394        -0.00000        0.00394        
0.00109         0.00000         0.00109        
0.00079         0.00000         0.00079        
-0.00081        -0.00000        0.00081        
0.00034         0.00000         0.00034        
0.00142         0.00000         0.00142        
-0.00095        -0.00000        0.00095        
-0.00112        -0.00000        0.00112        
0.00387         0.00000         0.00387        
-0.00256        -0.00000        0.00256        
-0.00019        -0.00000        0.00019        
0.00005         -0.00000        0.00005        
-0.00290        -0.00000        0.00290        
0.00655         0.00000         0.00655        
-0.00371        -0.00000        0.00371        
0.00201         0.00000         0.00201        
-0.00453        -0.00000        0.00453        
0.00150         0.00000         0.00150        
0.00101         0.00000         0.00101        
-0.00093        -0.00000        0.00093        
0.00028         0.00000         0.00028        
0.00180         0.00000         0.00180        
-0.00115        -0.00000        0.00115        
-0.00130        -0.00000        0.00130        
0.00498         0.00000         0.00498        
-0.00349        -0.00000        0.00349        
-0.00018        -0.00000        0.00018        
0.00006         -0.00000        0.00006        
-0.00325        -0.00000        0.00325        
0.00803         0.00000         0.00803        
-0.00484        -0.00000        0.00484        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.01333         0.00000         0.01333        
0.00067         0.00000         0.00067        
0.00028         0.00000         0.00028        
-0.01428        0.00000         0.01428        
0.01881         -0.00000        0.01881        
-0.00032        -0.00000        0.00032        
0.00007         -0.00000        0.00007        
-0.01856        -0.00000        0.01856        
0.01083         0.00000         0.01083        
0.00167         0.00000         0.00167        
-0.00177        0.00000         0.00177        
-0.01073        0.00000         0.01073        
0.02269         -0.00000        0.02269        
0.00045         -0.00000        0.00045        
-0.00099        -0.00000        0.00099        
-0.02215        -0.00000        0.02215        
0.03803         0.00000         0.03803        
0.00127         0.00000         0.00127        
0.00039         0.00000         0.00039        
-0.03968        0.00000         0.03968        
0.03273         -0.00000        0.03273        
-0.00061        -0.00000        0.00061        
0.00013         -0.00000        0.00013        
-0.03225        -0.00000        0.03225        
0.02589         0.00000         0.02589        
0.00371         0.00000         0.00371        
-0.00374        0.00000         0.00374        
-0.02586        0.00000         0.02586        
0.04533         -0.00000        0.04533        
0.00086         -0.00000        0.00086        
-0.00199        -0.00000        0.00199        
-0.04420        -0.00000        0.04420        
0.06930         0.00000         0.06930        
0.00179         0.00000         0.00179        
0.00037         0.00000         0.00037        
-0.07145        0.00000         0.07145        
0.04264         -0.00000        0.04264        
-0.00087        -0.00000        0.00087        
0.00020         -0.00000        0.00020        
-0.04196        -0.00000        0.04196        
0.04600         0.00000         0.04600        
0.00616         0.00000         0.00616        
-0.00602        0.00000         0.00602        
-0.04615        0.00000         0.04615        
0.06770         -0.00000        0.06770        
0.00121         -0.00000        0.00121        
-0.00301        -0.00000        0.00301        
-0.06590        -0.00000        0.06590        
0.04650         -0.00001        0.04651        
0.00225         -0.00000        0.00225        
0.00026         0.00000         0.00026        
-0.04901        0.00001         0.04902        
0.04932         -0.00000        0.04932        
-0.00110        -0.00000        0.00110        
0.00026         -0.00000        0.00026        
-0.04848        -0.00000        0.04848        
0.07162         0.00000         0.07162        
0.00908         0.00000         0.00908        
-0.00871        0.00000         0.00871        
-0.07200        0.00000         0.07200        
0.08957         -0.00000        0.08957        
0.00151         -0.00000        0.00151        
-0.00405        -0.00000        0.00405        
-0.08703        -0.00000        0.08703        
-0.37637        -0.38290        0.00653        
0.00265         -0.00000        0.00265        
0.00010         0.00000         0.00010        
0.37362         0.38290         0.00927        
0.05345         0.00000         0.05345        
-0.00130        -0.00000        0.00130        
0.00031         -0.00000        0.00031        
-0.05246        -0.00000        0.05246        
0.10221         0.00000         0.10221        
0.01250         0.00000         0.01250        
-0.01186        0.00000         0.01186        
-0.10285        0.00000         0.10285        
0.11072         -0.00000        0.11072        
0.00177         -0.00000        0.00177        
-0.00512        -0.00000        0.00512        
-0.10737        -0.00000        0.10737        
-2.95117        -2.94740        0.00376        
0.00300         -0.00000        0.00300        
-0.00011        0.00000         0.00011        
2.94828         2.94740         0.00088        
0.05561         0.00000         0.05561        
-0.00148        -0.00000        0.00148        
0.00036         -0.00000        0.00036        
-0.05449        -0.00000        0.05449        
0.13492         0.00000         0.13492        
0.01643         0.00000         0.01643        
-0.01551        0.00000         0.01551        
-0.13584        0.00000         0.13584        
0.13097         -0.00000        0.13097        
0.00196         -0.00000        0.00196        
-0.00624        0.00000         0.00624        
-0.12669        -0.00000        0.12669        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00841         0.00000         0.00841        
0.00067         0.00000         0.00067        
0.00028         0.00000         0.00028        
-0.00936        -0.00000        0.00936        
0.01212         -0.00000        0.01212        
-0.00032        -0.00000        0.00032        
0.00007         -0.00000        0.00007        
-0.01186        0.00000         0.01186        
0.00679         0.00000         0.00679        
0.00167         0.00000         0.00167        
-0.00177        0.00000         0.00177        
-0.00669        0.00000         0.00669        
0.01452         -0.00000        0.01452        
0.00045         -0.00000        0.00045        
-0.00099        -0.00000        0.00099        
-0.01398        -0.00000        0.01398        
0.02540         0.00000         0.02540        
0.00127         0.00000         0.00127        
0.00039         0.00000         0.00039        
-0.02705        -0.00000        0.02705        
0.02114         0.00000         0.02114        
-0.00061        -0.00000        0.00061        
0.00013         -0.00000        0.00013        
-0.02067        0.00000         0.02067        
0.01640         0.00000         0.01640        
0.00371         0.00000         0.00371        
-0.00374        0.00000         0.00374        
-0.01637        0.00000         0.01637        
0.02902         -0.00000        0.02902        
0.00086         -0.00000        0.00086        
-0.00199        -0.00000        0.00199        
-0.02789        -0.00000        0.02789        
0.05482         0.00000         0.05482        
0.00179         0.00000         0.00179        
0.00037         0.00000         0.00037        
-0.05697        -0.00000        0.05697        
0.02766         0.00000         0.02766        
-0.00087        -0.00000        0.00087        
0.00020         -0.00000        0.00020        
-0.02699        -0.00000        0.02699        
0.02960         0.00000         0.02960        
0.00616         0.00000         0.00616        
-0.00602        0.00000         0.00602        
-0.02974        0.00000         0.02974        
0.04336         -0.00000        0.04336        
0.00121         -0.00000        0.00121        
-0.00301        -0.00000        0.00301        
-0.04156        -0.00000        0.04156        
0.09186         -0.00000        0.09186        
0.00225         0.00000         0.00225        
0.00026         0.00000         0.00026        
-0.09437        0.00000         0.09437        
0.03216         0.00000         0.03216        
-0.00110        -0.00000        0.00110        
0.00026         -0.00000        0.00026        
-0.03131        -0.00000        0.03131        
0.04725         0.00000         0.04725        
0.00908         0.00000         0.00908        
-0.00871        0.00000         0.00871        
-0.04763        0.00000         0.04763        
0.05739         0.00000         0.05739        
0.00151         -0.00000        0.00151        
-0.00405        -0.00000        0.00405        
-0.05486        -0.00000        0.05486        
0.07768         -0.00000        0.07768        
0.00265         0.00000         0.00265        
0.00010         0.00000         0.00010        
-0.08042        0.00000         0.08042        
0.03506         0.00000         0.03506        
-0.00130        -0.00000        0.00130        
0.00031         -0.00000        0.00031        
-0.03407        -0.00000        0.03407        
0.07019         -0.00000        0.07019        
0.01250         0.00000         0.01250        
-0.01186        -0.00000        0.01186        
-0.07083        0.00000         0.07083        
0.07101         0.00000         0.07101        
0.00177         -0.00000        0.00177        
-0.00512        -0.00000        0.00512        
-0.06765        -0.00000        0.06765        
-0.31401        -0.29220        0.02182        
0.00300         -0.00000        0.00300        
-0.00011        0.00000         0.00011        
0.31112         0.29220         0.01893        
0.03671         0.00000         0.03671        
-0.00148        -0.00000        0.00148        
0.00036         -0.00000        0.00036        
-0.03559        0.00000         0.03559        
0.09897         -0.00000        0.09897        
0.01643         0.00000         0.01643        
-0.01551        -0.00000        0.01551        
-0.09989        0.00000         0.09989        
