# Reference      Predicted      Error          #atoms         
-194.69308      -194.62292      0.07016         64.00000       
-193.82419      -194.47183      0.64763         64.00000       
-192.68033      -192.79315      0.11282         64.00000       
-193.45858      -193.68076      0.22218         64.00000       
-194.10226      -193.71247      0.38980         64.00000       
-194.21868      -194.29248      0.07380         64.00000       
-193.59193      -193.36671      0.22522         64.00000       
-192.27881      -192.06332      0.21548         64.00000       
-193.81575      -193.97766      0.16191         64.00000       
-192.72942      -193.05986      0.33044         64.00000       
-195.12946      -194.68192      0.44755         64.00000       
-195.58568      -194.95443      0.63125         64.00000       
-193.77154      -193.81711      0.04557         64.00000       
-193.61201      -193.69392      0.08191         64.00000       
-192.86672      -193.13142      0.26470         64.00000       
-193.04059      -193.30411      0.26353         64.00000       
-194.11866      -194.09118      0.02748         64.00000       
-189.66910      -189.87449      0.20539         64.00000       
-193.53661      -193.03154      0.50508         64.00000       
-191.78303      -191.89974      0.11671         64.00000       
-195.79322      -195.65249      0.14073         64.00000       
-193.72365      -193.35067      0.37298         64.00000       
-193.93881      -193.77835      0.16047         64.00000       
-192.73024      -193.03102      0.30078         64.00000       
-192.33930      -192.15356      0.18573         64.00000       
-193.97846      -194.25875      0.28029         64.00000       
-193.16339      -193.09466      0.06873         64.00000       
-192.94631      -192.76540      0.18091         64.00000       
-193.16175      -193.06033      0.10142         64.00000       
-193.36528      -193.16001      0.20527         64.00000       
-192.30804      -192.56433      0.25629         64.00000       
-192.36791      -192.62950      0.26160         64.00000       
-193.06359      -193.22510      0.16151         64.00000       
-193.83259      -193.52884      0.30375         64.00000       
-190.81607      -190.86461      0.04855         64.00000       
-194.71581      -194.39395      0.32186         64.00000       
-192.48885      -191.77893      0.70992         64.00000       
-192.99994      -192.97974      0.02020         64.00000       
-193.05039      -193.12639      0.07600         64.00000       
-193.77814      -193.95670      0.17856         64.00000       
-191.26079      -192.01322      0.75243         64.00000       
-192.06330      -191.90417      0.15912         64.00000       
-192.74529      -193.31927      0.57398         64.00000       
-192.63049      -192.50250      0.12798         64.00000       
-191.77107      -192.41088      0.63982         64.00000       
-193.83003      -193.87782      0.04779         64.00000       
-190.46871      -191.03772      0.56902         64.00000       
-193.54366      -193.36632      0.17733         64.00000       
-192.30842      -192.02670      0.28173         64.00000       
-193.86476      -193.91787      0.05311         64.00000       
-195.36387      -195.37936      0.01549         64.00000       
-192.37334      -192.10198      0.27136         64.00000       
-192.26647      -192.24516      0.02130         64.00000       
-192.76504      -192.91000      0.14496         64.00000       
-195.00023      -194.68973      0.31050         64.00000       
-193.48366      -193.14039      0.34328         64.00000       
-194.82324      -194.74436      0.07889         64.00000       
-192.11652      -192.11759      0.00107         64.00000       
-192.00700      -192.20203      0.19502         64.00000       
-191.39466      -192.05083      0.65617         64.00000       
-192.86853      -193.08491      0.21638         64.00000       
-195.13587      -194.42060      0.71527         64.00000       
-192.32379      -192.21859      0.10520         64.00000       
-189.92429      -190.26233      0.33804         64.00000       
-195.40659      -195.24347      0.16312         64.00000       
-195.09892      -194.74632      0.35260         64.00000       
-194.24940      -194.13009      0.11932         64.00000       
-193.92769      -194.06480      0.13710         64.00000       
-191.48317      -191.36391      0.11926         64.00000       
-194.09301      -193.61239      0.48062         64.00000       
-193.35530      -193.20754      0.14776         64.00000       
-192.49176      -192.36652      0.12524         64.00000       
-193.14253      -193.30549      0.16297         64.00000       
-193.54050      -193.19729      0.34320         64.00000       
-194.84150      -194.94993      0.10843         64.00000       
-194.27106      -194.23193      0.03913         64.00000       
-193.43604      -193.47576      0.03972         64.00000       
-194.75537      -194.82237      0.06700         64.00000       
-190.38331      -190.74455      0.36125         64.00000       
-191.74065      -192.80371      1.06306         64.00000       
-194.36759      -194.18205      0.18554         64.00000       
-194.33525      -194.68494      0.34969         64.00000       
-194.68366      -194.59861      0.08505         64.00000       
-191.84804      -191.80636      0.04167         64.00000       
-192.62121      -193.29988      0.67867         64.00000       
-193.90327      -193.90129      0.00198         64.00000       
-192.80691      -193.06601      0.25910         64.00000       
-192.02795      -192.01117      0.01678         64.00000       
-193.53396      -193.22483      0.30913         64.00000       
-193.69493      -193.64118      0.05375         64.00000       
-189.62705      -189.25336      0.37368         64.00000       
-194.86647      -194.63206      0.23441         64.00000       
-194.58510      -194.30873      0.27637         64.00000       
-194.02720      -193.67408      0.35312         64.00000       
-192.74234      -193.15460      0.41226         64.00000       
# MSE = 4.45304E-02
# Maxerror = 1.49417E+00
