# Reference      Predicted      Error          #atoms         
-61.45681       -58.36960       3.08721         10.00000       
-61.37146       -58.36960       3.00186         10.00000       
-61.50757       -58.36960       3.13797         10.00000       
-61.62520       -58.36960       3.25560         10.00000       
-61.50711       -58.36960       3.13751         10.00000       
-61.42166       -58.36960       3.05206         10.00000       
-61.52535       -58.36960       3.15575         10.00000       
-61.46005       -58.36960       3.09045         10.00000       
-61.51642       -58.36960       3.14682         10.00000       
-61.52203       -58.36960       3.15243         10.00000       
-61.45898       -58.36960       3.08938         10.00000       
-61.48204       -58.36960       3.11244         10.00000       
-61.42638       -58.36960       3.05678         10.00000       
-61.37596       -58.36960       3.00636         10.00000       
-61.37023       -58.36960       3.00063         10.00000       
-61.39375       -58.36945       3.02430         10.00000       
-61.37593       -58.36960       3.00633         10.00000       
-61.49782       -58.36960       3.12822         10.00000       
-61.58109       -58.36960       3.21149         10.00000       
-61.52623       -58.36960       3.15663         10.00000       
-61.48546       -58.36960       3.11586         10.00000       
-61.46111       -58.36952       3.09159         10.00000       
-61.60367       -58.36912       3.23456         10.00000       
-61.58014       -58.36960       3.21054         10.00000       
-61.59068       -58.36960       3.22108         10.00000       
-61.42392       -58.36960       3.05432         10.00000       
-61.49536       -58.36960       3.12576         10.00000       
-61.53227       -58.36960       3.16267         10.00000       
-61.47003       -58.36960       3.10043         10.00000       
-61.49023       -58.36960       3.12063         10.00000       
-61.40935       -58.36960       3.03975         10.00000       
-61.47525       -58.36960       3.10565         10.00000       
-61.51828       -58.36960       3.14868         10.00000       
-61.46942       -58.36960       3.09982         10.00000       
-61.46215       -58.36960       3.09255         10.00000       
-61.50614       -58.36960       3.13654         10.00000       
-61.40707       -58.36960       3.03747         10.00000       
-61.42909       -58.36960       3.05949         10.00000       
-61.50366       -58.36960       3.13406         10.00000       
-61.43638       -58.36960       3.06678         10.00000       
-61.54633       -58.36960       3.17673         10.00000       
-61.50567       -58.36960       3.13607         10.00000       
-61.60618       -58.36960       3.23658         10.00000       
-61.46814       -58.36960       3.09854         10.00000       
-61.62048       -58.36960       3.25088         10.00000       
-61.56735       -58.36960       3.19775         10.00000       
-61.52698       -58.36960       3.15738         10.00000       
-61.57438       -58.36960       3.20478         10.00000       
-61.42360       -58.36960       3.05400         10.00000       
-61.49573       -58.36960       3.12613         10.00000       
-61.51448       -58.36960       3.14488         10.00000       
-61.51192       -58.36960       3.14232         10.00000       
-61.41509       -58.36960       3.04549         10.00000       
-61.45290       -58.36960       3.08330         10.00000       
-61.40258       -58.36911       3.03347         10.00000       
-61.42229       -58.36846       3.05383         10.00000       
-61.43320       -58.36533       3.06787         10.00000       
-61.44421       -58.36960       3.07461         10.00000       
-61.51429       -58.36960       3.14469         10.00000       
-61.49492       -58.36960       3.12532         10.00000       
-61.45054       -58.36960       3.08094         10.00000       
-61.41183       -58.36960       3.04223         10.00000       
-62.44413       -62.68064       0.23651         11.00000       
-62.48423       -62.68064       0.19641         11.00000       
-62.55421       -62.68064       0.12643         11.00000       
-62.56386       -62.68064       0.11678         11.00000       
-62.57609       -62.68064       0.10455         11.00000       
-61.89087       -62.68064       0.78977         11.00000       
-61.96753       -62.68064       0.71311         11.00000       
-63.17205       -62.68064       0.49141         11.00000       
-62.60203       -62.68064       0.07861         11.00000       
-62.60095       -62.68064       0.07968         11.00000       
-61.63121       -62.68064       1.04943         11.00000       
-62.60573       -62.68064       0.07491         11.00000       
-61.97865       -62.68064       0.70199         11.00000       
-62.05337       -62.68064       0.62727         11.00000       
-62.06084       -62.68064       0.61980         11.00000       
-63.53912       -62.68064       0.85848         11.00000       
-61.73278       -62.68064       0.94786         11.00000       
-61.14104       -62.68064       1.53960         11.00000       
-62.25757       -62.68064       0.42307         11.00000       
-63.54093       -62.68064       0.86029         11.00000       
-63.54432       -62.68064       0.86368         11.00000       
-63.55989       -62.68064       0.87925         11.00000       
-63.56150       -62.68064       0.88086         11.00000       
-63.57705       -62.68064       0.89641         11.00000       
-63.57911       -62.68064       0.89847         11.00000       
-63.58692       -62.68064       0.90629         11.00000       
-63.58474       -62.68064       0.90410         11.00000       
-62.46780       -62.68064       0.21284         11.00000       
-62.49939       -62.68064       0.18125         11.00000       
-62.08956       -62.68064       0.59108         11.00000       
-62.50769       -62.68064       0.17294         11.00000       
-62.63033       -62.68064       0.05031         11.00000       
-62.61165       -62.68064       0.06898         11.00000       
-62.60973       -62.68064       0.07091         11.00000       
-62.61051       -62.68064       0.07013         11.00000       
-62.63855       -62.68064       0.04208         11.00000       
-62.61225       -62.68064       0.06839         11.00000       
-62.61567       -62.68064       0.06497         11.00000       
-62.61241       -62.68064       0.06823         11.00000       
-62.61648       -62.68064       0.06416         11.00000       
-62.61853       -62.68064       0.06211         11.00000       
-62.62131       -62.68064       0.05933         11.00000       
-62.62350       -62.68064       0.05714         11.00000       
-62.63075       -62.68064       0.04989         11.00000       
-62.63214       -62.68064       0.04849         11.00000       
-62.63802       -62.68064       0.04261         11.00000       
-62.62599       -62.68064       0.05465         11.00000       
-62.63908       -62.68064       0.04155         11.00000       
-62.63905       -62.68064       0.04159         11.00000       
-62.63901       -62.68064       0.04162         11.00000       
-62.63855       -62.68064       0.04209         11.00000       
-62.63801       -62.68064       0.04263         11.00000       
-62.63634       -62.68064       0.04430         11.00000       
-62.63795       -62.68064       0.04268         11.00000       
-59.62238       -62.68064       3.05826         11.00000       
-62.63512       -62.68064       0.04552         11.00000       
-59.43720       -62.68064       3.24343         11.00000       
-62.63503       -62.68064       0.04561         11.00000       
-62.63494       -62.68064       0.04570         11.00000       
-62.63449       -62.68064       0.04615         11.00000       
-62.63459       -62.68064       0.04605         11.00000       
-62.62546       -62.68064       0.05518         11.00000       
-62.63372       -62.68064       0.04692         11.00000       
-62.63395       -62.68064       0.04668         11.00000       
-62.62284       -62.68064       0.05780         11.00000       
-62.63362       -62.68064       0.04702         11.00000       
-62.62689       -62.68064       0.05374         11.00000       
-62.63305       -62.68064       0.04759         11.00000       
-62.62674       -62.68064       0.05390         11.00000       
-62.62850       -62.68064       0.05214         11.00000       
-62.63066       -62.68064       0.04997         11.00000       
-62.63021       -62.68064       0.05043         11.00000       
-62.62592       -62.68064       0.05472         11.00000       
-62.62378       -62.68064       0.05685         11.00000       
-62.62357       -62.68064       0.05707         11.00000       
-62.62317       -62.68064       0.05747         11.00000       
-62.62292       -62.68064       0.05772         11.00000       
-62.62319       -62.68064       0.05744         11.00000       
-62.62351       -62.68064       0.05713         11.00000       
-62.62382       -62.68064       0.05682         11.00000       
-62.62628       -62.68064       0.05436         11.00000       
-62.62556       -62.68064       0.05508         11.00000       
-62.62464       -62.68064       0.05599         11.00000       
-62.62693       -62.68064       0.05371         11.00000       
-59.64717       -62.68064       3.03347         11.00000       
-59.16024       -62.68064       3.52040         11.00000       
-62.62702       -62.68064       0.05361         11.00000       
