# Reference      Predicted      Error          #atoms         
-193.41793      -193.48098      0.06305         64.00000       
-194.69308      -194.48451      0.20857         64.00000       
-193.82419      -194.37054      0.54635         64.00000       
-192.68033      -193.16034      0.48001         64.00000       
-193.45858      -193.60579      0.14721         64.00000       
-194.10226      -193.50945      0.59281         64.00000       
-194.21868      -194.57267      0.35399         64.00000       
-193.59193      -193.71182      0.11989         64.00000       
-192.27881      -192.57224      0.29344         64.00000       
-193.81575      -194.12029      0.30454         64.00000       
-192.72942      -193.54115      0.81173         64.00000       
-195.12946      -195.04904      0.08042         64.00000       
-195.58568      -195.29038      0.29529         64.00000       
-193.77154      -193.75862      0.01291         64.00000       
-193.61201      -193.70264      0.09063         64.00000       
-192.86672      -193.39312      0.52639         64.00000       
-193.04059      -193.58343      0.54285         64.00000       
-194.11866      -193.85111      0.26754         64.00000       
-189.66910      -190.30476      0.63566         64.00000       
-193.53661      -193.43947      0.09714         64.00000       
-191.78303      -192.42040      0.63737         64.00000       
-195.79322      -195.63243      0.16079         64.00000       
-193.72365      -193.34316      0.38049         64.00000       
-193.93881      -193.77905      0.15976         64.00000       
-192.73024      -193.34005      0.60981         64.00000       
-192.33930      -192.48520      0.14590         64.00000       
-193.97846      -194.37773      0.39927         64.00000       
-193.16339      -193.37288      0.20948         64.00000       
-192.94631      -193.10710      0.16079         64.00000       
-193.16175      -193.17989      0.01814         64.00000       
-193.36528      -193.42949      0.06420         64.00000       
-192.30804      -192.73551      0.42747         64.00000       
-192.36791      -192.60343      0.23552         64.00000       
-193.06359      -193.19676      0.13317         64.00000       
-193.83259      -193.71323      0.11936         64.00000       
-190.81607      -191.30343      0.48736         64.00000       
-194.71581      -194.58629      0.12952         64.00000       
-192.48885      -192.18403      0.30482         64.00000       
-192.99994      -193.35341      0.35347         64.00000       
-193.05039      -193.38829      0.33790         64.00000       
-193.77814      -194.15976      0.38162         64.00000       
-191.26079      -191.92542      0.66463         64.00000       
-192.06330      -192.01091      0.05238         64.00000       
-192.74529      -193.27951      0.53423         64.00000       
-192.63049      -192.79295      0.16247         64.00000       
-191.77107      -192.08756      0.31649         64.00000       
-193.83003      -194.19070      0.36067         64.00000       
-190.46871      -190.99223      0.52352         64.00000       
-193.54366      -193.62565      0.08199         64.00000       
-192.30842      -192.24311      0.06532         64.00000       
-193.86476      -194.08853      0.22377         64.00000       
-195.36387      -195.53338      0.16951         64.00000       
-192.37334      -192.22532      0.14802         64.00000       
-192.26647      -192.42308      0.15661         64.00000       
-192.76504      -193.05417      0.28913         64.00000       
-195.00023      -194.72446      0.27577         64.00000       
-193.48366      -193.63420      0.15054         64.00000       
-194.82324      -194.64774      0.17550         64.00000       
-192.11652      -192.81326      0.69674         64.00000       
-192.00700      -191.69377      0.31323         64.00000       
-191.39466      -191.17091      0.22375         64.00000       
-192.86853      -193.09939      0.23086         64.00000       
-195.13587      -194.60648      0.52939         64.00000       
-192.32379      -192.33143      0.00764         64.00000       
-189.92429      -190.48473      0.56045         64.00000       
-195.40659      -195.15952      0.24707         64.00000       
-195.09892      -194.58371      0.51521         64.00000       
-194.24940      -194.01460      0.23480         64.00000       
-193.92769      -194.24814      0.32045         64.00000       
-191.48317      -191.48644      0.00327         64.00000       
-194.09301      -193.81675      0.27626         64.00000       
-193.35530      -193.47986      0.12457         64.00000       
-192.49176      -192.48573      0.00603         64.00000       
-193.14253      -193.15881      0.01628         64.00000       
-193.54050      -193.31216      0.22834         64.00000       
-194.84150      -194.95258      0.11108         64.00000       
-194.27106      -194.37480      0.10374         64.00000       
-193.43604      -193.46149      0.02545         64.00000       
-194.75537      -194.81797      0.06260         64.00000       
-190.38331      -191.02384      0.64053         64.00000       
-191.74065      -192.13077      0.39012         64.00000       
-194.36759      -194.42606      0.05847         64.00000       
-194.33525      -194.53562      0.20037         64.00000       
-194.68366      -194.56873      0.11493         64.00000       
-191.84804      -191.90724      0.05920         64.00000       
-192.62121      -192.77216      0.15095         64.00000       
-193.90327      -193.91679      0.01352         64.00000       
-192.80691      -193.17332      0.36641         64.00000       
-192.02795      -192.81840      0.79045         64.00000       
-193.53396      -193.61317      0.07921         64.00000       
-193.69493      -193.58719      0.10774         64.00000       
-189.62705      -189.95422      0.32717         64.00000       
-194.86647      -194.73994      0.12653         64.00000       
-194.58510      -194.63416      0.04906         64.00000       
-194.02720      -193.78662      0.24058         64.00000       
-192.74234      -193.12799      0.38565         64.00000       
# MSE = 4.84106E-02
# Maxerror = 1.43339E+00
