# Reference      Predicted      Error          #atoms         
-194.69308      -194.36379      0.32929         64.00000       
-193.82419      -194.59338      0.76919         64.00000       
-192.68033      -193.10328      0.42295         64.00000       
-193.45858      -193.65653      0.19795         64.00000       
-194.10226      -193.48689      0.61537         64.00000       
-194.21868      -194.26721      0.04853         64.00000       
-193.59193      -193.42441      0.16752         64.00000       
-192.27881      -191.84750      0.43131         64.00000       
-193.81575      -193.95217      0.13643         64.00000       
-192.72942      -193.16882      0.43940         64.00000       
-195.12946      -194.66814      0.46132         64.00000       
-195.58568      -195.02098      0.56470         64.00000       
-193.77154      -193.72117      0.05037         64.00000       
-193.61201      -193.70280      0.09078         64.00000       
-192.86672      -193.31964      0.45291         64.00000       
-193.04059      -193.33808      0.29749         64.00000       
-194.11866      -194.02536      0.09330         64.00000       
-189.66910      -190.35267      0.68357         64.00000       
-193.53661      -193.14127      0.39534         64.00000       
-191.78303      -192.15042      0.36739         64.00000       
-195.79322      -195.34153      0.45169         64.00000       
-193.72365      -193.21572      0.50793         64.00000       
-193.93881      -193.78799      0.15082         64.00000       
-192.73024      -193.08344      0.35320         64.00000       
-192.33930      -191.93367      0.40563         64.00000       
-193.97846      -194.26519      0.28673         64.00000       
-193.16339      -193.26830      0.10490         64.00000       
-192.94631      -192.79783      0.14848         64.00000       
-193.16175      -192.91940      0.24235         64.00000       
-193.36528      -193.21740      0.14789         64.00000       
-192.30804      -192.63427      0.32623         64.00000       
-192.36791      -192.69986      0.33195         64.00000       
-193.06359      -193.30770      0.24411         64.00000       
-193.83259      -193.76532      0.06727         64.00000       
-190.81607      -190.99808      0.18201         64.00000       
-194.71581      -194.52001      0.19580         64.00000       
-192.48885      -191.83163      0.65723         64.00000       
-192.99994      -193.19356      0.19362         64.00000       
-193.05039      -193.28037      0.22998         64.00000       
-193.77814      -194.10880      0.33066         64.00000       
-191.26079      -192.07280      0.81201         64.00000       
-192.06330      -191.94318      0.12012         64.00000       
-192.74529      -193.45366      0.70838         64.00000       
-192.63049      -192.40402      0.22646         64.00000       
-191.77107      -192.38261      0.61154         64.00000       
-193.83003      -193.82568      0.00435         64.00000       
-190.46871      -190.85459      0.38588         64.00000       
-193.54366      -193.74128      0.19763         64.00000       
-192.30842      -192.38818      0.07975         64.00000       
-193.86476      -194.11274      0.24798         64.00000       
-195.36387      -195.49031      0.12644         64.00000       
-192.37334      -192.27915      0.09419         64.00000       
-192.26647      -192.50831      0.24185         64.00000       
-192.76504      -193.18550      0.42046         64.00000       
-195.00023      -194.72716      0.27307         64.00000       
-193.48366      -193.09171      0.39195         64.00000       
-194.82324      -194.70303      0.12021         64.00000       
-192.11652      -192.40550      0.28898         64.00000       
-192.00700      -191.98476      0.02224         64.00000       
-191.39466      -191.85221      0.45755         64.00000       
-192.86853      -193.00389      0.13536         64.00000       
-195.13587      -194.35426      0.78161         64.00000       
-192.32379      -192.16101      0.16278         64.00000       
-189.92429      -190.29685      0.37256         64.00000       
-195.40659      -195.17865      0.22794         64.00000       
-195.09892      -194.58420      0.51472         64.00000       
-194.24940      -194.09179      0.15762         64.00000       
-193.92769      -194.26727      0.33957         64.00000       
-191.48317      -191.78162      0.29845         64.00000       
-194.09301      -193.51290      0.58010         64.00000       
-193.35530      -193.31784      0.03746         64.00000       
-192.49176      -192.44708      0.04468         64.00000       
-193.14253      -193.40066      0.25813         64.00000       
-193.54050      -193.60417      0.06367         64.00000       
-194.84150      -194.72404      0.11746         64.00000       
-194.27106      -194.24032      0.03074         64.00000       
-193.43604      -193.45315      0.01711         64.00000       
-194.75537      -194.99414      0.23877         64.00000       
-190.38331      -190.89409      0.51079         64.00000       
-191.74065      -192.78714      1.04650         64.00000       
-194.36759      -194.28133      0.08627         64.00000       
-194.33525      -194.78001      0.44476         64.00000       
-194.68366      -194.71536      0.03170         64.00000       
-191.84804      -191.91793      0.06990         64.00000       
-192.62121      -193.17822      0.55701         64.00000       
-193.90327      -193.77179      0.13148         64.00000       
-192.80691      -193.41097      0.60405         64.00000       
-192.02795      -192.44227      0.41433         64.00000       
-193.53396      -193.55821      0.02426         64.00000       
-193.69493      -193.74850      0.05357         64.00000       
-189.62705      -189.80260      0.17555         64.00000       
-194.86647      -194.57854      0.28794         64.00000       
-194.58510      -194.38295      0.20215         64.00000       
-194.02720      -193.97841      0.04879         64.00000       
-192.74234      -193.23976      0.49742         64.00000       
# MSE = 7.76577E-02
# Maxerror = 1.62497E+00
